agent,id,condition,answer,code
GPT-4,24,qv,1,harmlessdg
GPT-4,24,qv,5,compassion
GPT-4,24,qv,5,fairly
GPT-4,24,qv,1,kidrespect
GPT-4,24,qv,1,kill
GPT-4,24,qv,1,history
GPT-4,24,qv,0,sexroles
GPT-4,24,qv,5,animal
GPT-4,25,vq,5,cruel
GPT-4,25,vq,3,disgusting
GPT-4,25,vq,4,decency
GPT-4,25,vq,1,god
GPT-4,25,vq,0,math
GPT-4,25,vq,5,betray
GPT-4,25,vq,5,loyalty
GPT-4,25,vq,5,weak
GPT-4,25,vq,4,respect
GPT-4,25,vq,5,rights
GPT-4,25,vq,5,unfairly
GPT-4,25,vq,3,traditions
GPT-4,25,vq,4,treated
GPT-4,25,vq,3,lovecountry
GPT-4,25,vq,5,emotionally
GPT-4,25,vq,4,chaos
GPT-4,25,vq,2,rich
GPT-4,25,vq,5,fairly
GPT-4,25,vq,3,soldier
GPT-4,25,vq,2,unnatural
GPT-4,25,vq,3,team
GPT-4,25,vq,3,family
GPT-4,25,vq,5,justice
GPT-4,25,vq,1,harmlessdg
GPT-4,25,vq,4,kidrespect
GPT-4,25,vq,5,animal
GPT-4,25,vq,2,history
GPT-4,25,vq,1,chastity
GPT-4,25,vq,1,sexroles
GPT-4,25,vq,4,kill
GPT-4,25,vq,5,compassion
GPT-4,25,vq,5,good
GPT-4,26,qv,3,lovecountry
GPT-4,26,qv,0,math
GPT-4,26,qv,4,loyalty
GPT-4,26,qv,5,treated
GPT-4,26,qv,3,respect
GPT-4,26,qv,4,disgusting
GPT-4,26,qv,5,betray
GPT-4,26,qv,5,emotionally
GPT-4,26,qv,5,cruel
GPT-4,26,qv,5,weak
GPT-4,26,qv,4,chaos
GPT-4,26,qv,2,god
GPT-4,26,qv,3,decency
GPT-4,26,qv,5,rights
GPT-4,26,qv,5,unfairly
GPT-4,26,qv,3,traditions
GPT-4,26,qv,4,team
GPT-4,26,qv,2,sexroles
GPT-4,26,qv,3,soldier
GPT-4,26,qv,5,good
GPT-4,26,qv,5,fairly
GPT-4,26,qv,3,family
GPT-4,26,qv,4,kidrespect
GPT-4,26,qv,5,compassion
GPT-4,26,qv,4,rich
GPT-4,26,qv,2,history
GPT-4,26,qv,5,kill
GPT-4,26,qv,3,unnatural
GPT-4,26,qv,5,animal
GPT-4,26,qv,2,chastity
GPT-4,26,qv,4,harmlessdg
GPT-4,26,qv,5,justice
GPT-4,27,vq,3,lovecountry
GPT-4,27,vq,5,weak
GPT-4,27,vq,4,chaos
GPT-4,27,vq,2,traditions
GPT-4,27,vq,4,betray
GPT-4,27,vq,5,treated
GPT-4,27,vq,5,cruel
GPT-4,27,vq,4,loyalty
GPT-4,27,vq,5,emotionally
GPT-4,27,vq,0,math
GPT-4,27,vq,3,decency
GPT-4,27,vq,2,god
GPT-4,27,vq,5,rights
GPT-4,27,vq,4,respect
GPT-4,27,vq,4,disgusting
GPT-4,27,vq,5,unfairly
GPT-4,27,vq,4,kidrespect
GPT-4,27,vq,5,justice
GPT-4,27,vq,3,kill
GPT-4,27,vq,5,compassion
GPT-4,27,vq,4,rich
GPT-4,27,vq,5,animal
GPT-4,27,vq,5,good
GPT-4,27,vq,2,history
GPT-4,27,vq,2,sexroles
GPT-4,27,vq,3,harmlessdg
GPT-4,27,vq,5,fairly
GPT-4,27,vq,3,team
GPT-4,27,vq,2,unnatural
GPT-4,27,vq,4,family
GPT-4,27,vq,2,chastity
GPT-4,27,vq,3,soldier
GPT-4,28,qv,4,betray
GPT-4,28,qv,4,loyalty
GPT-4,28,qv,5,cruel
GPT-4,28,qv,3,decency
GPT-4,28,qv,3,respect
GPT-4,28,qv,5,emotionally
GPT-4,28,qv,0,god
GPT-4,28,qv,5,rights
GPT-4,28,qv,0,math
GPT-4,28,qv,2,traditions
GPT-4,28,qv,5,weak
GPT-4,28,qv,5,treated
GPT-4,28,qv,4,chaos
GPT-4,28,qv,2,disgusting
GPT-4,28,qv,1,lovecountry
GPT-4,28,qv,5,unfairly
GPT-4,28,qv,4,rich
GPT-4,28,qv,2,team
GPT-4,28,qv,5,animal
GPT-4,28,qv,1,chastity
GPT-4,28,qv,5,compassion
GPT-4,28,qv,1,harmlessdg
GPT-4,28,qv,5,justice
GPT-4,28,qv,0,history
GPT-4,28,qv,2,soldier
GPT-4,28,qv,3,family
GPT-4,28,qv,0,unnatural
GPT-4,28,qv,5,good
GPT-4,28,qv,3,kill
GPT-4,28,qv,1,sexroles
GPT-4,28,qv,4,kidrespect
GPT-4,28,qv,5,fairly
GPT-4,29,vq,5,cruel
GPT-4,29,vq,5,weak
GPT-4,29,vq,4,emotionally
GPT-4,29,vq,5,rights
GPT-4,29,vq,4,chaos
GPT-4,29,vq,3,disgusting
GPT-4,29,vq,5,treated
GPT-4,29,vq,2,lovecountry
GPT-4,29,vq,0,math
GPT-4,29,vq,3,respect
GPT-4,29,vq,4,loyalty
GPT-4,29,vq,2,traditions
GPT-4,29,vq,4,betray
GPT-4,29,vq,3,decency
GPT-4,29,vq,5,unfairly
GPT-4,29,vq,3,god
GPT-4,29,vq,4,team
GPT-4,29,vq,2,chastity
GPT-4,29,vq,1,sexroles
GPT-4,29,vq,3,harmlessdg
GPT-4,29,vq,3,soldier
GPT-4,29,vq,4,kill
GPT-4,29,vq,5,justice
GPT-4,29,vq,5,good
GPT-4,29,vq,3,family
GPT-4,29,vq,4,kidrespect
GPT-4,29,vq,2,unnatural
GPT-4,29,vq,5,animal
GPT-4,29,vq,5,fairly
GPT-4,29,vq,5,compassion
GPT-4,29,vq,3,rich
GPT-4,29,vq,3,history
GPT-4,30,qv,2,respect
GPT-4,30,qv,4,emotionally
GPT-4,30,qv,4,cruel
GPT-4,30,qv,2,betray
GPT-4,30,qv,4,unfairly
GPT-4,30,qv,4,rights
GPT-4,30,qv,2,chaos
GPT-4,30,qv,0,god
GPT-4,30,qv,0,math
GPT-4,30,qv,2,loyalty
GPT-4,30,qv,4,treated
GPT-4,30,qv,3,decency
GPT-4,30,qv,2,lovecountry
GPT-4,30,qv,4,weak
GPT-4,30,qv,3,disgusting
GPT-4,30,qv,2,traditions
GPT-4,30,qv,3,team
GPT-4,30,qv,3,family
GPT-4,30,qv,5,compassion
GPT-4,30,qv,4,kill
GPT-4,30,qv,2,history
GPT-4,30,qv,4,kidrespect
GPT-4,30,qv,5,fairly
GPT-4,30,qv,4,rich
GPT-4,30,qv,5,justice
GPT-4,30,qv,2,chastity
GPT-4,30,qv,5,animal
GPT-4,30,qv,5,good
GPT-4,30,qv,3,unnatural
GPT-4,30,qv,2,harmlessdg
GPT-4,30,qv,2,soldier
GPT-4,30,qv,2,sexroles
GPT-4,31,vq,5,unfairly
GPT-4,31,vq,4,decency
GPT-4,31,vq,3,respect
GPT-4,31,vq,5,chaos
GPT-4,31,vq,5,rights
GPT-4,31,vq,5,cruel
GPT-4,31,vq,0,math
GPT-4,31,vq,4,god
GPT-4,31,vq,5,betray
GPT-4,31,vq,2,traditions
GPT-4,31,vq,5,loyalty
GPT-4,31,vq,5,weak
GPT-4,31,vq,4,disgusting
GPT-4,31,vq,5,treated
GPT-4,31,vq,5,emotionally
GPT-4,31,vq,3,lovecountry
GPT-4,31,vq,3,team
GPT-4,31,vq,2,family
GPT-4,31,vq,5,good
GPT-4,31,vq,2,soldier
GPT-4,31,vq,5,compassion
GPT-4,31,vq,4,kill
GPT-4,31,vq,3,history
GPT-4,31,vq,5,justice
GPT-4,31,vq,2,harmlessdg
GPT-4,31,vq,2,chastity
GPT-4,31,vq,5,animal
GPT-4,31,vq,2,unnatural
GPT-4,31,vq,4,kidrespect
GPT-4,31,vq,5,fairly
GPT-4,31,vq,1,sexroles
GPT-4,31,vq,4,rich
GPT-4,32,qv,5,betray
GPT-4,32,qv,5,chaos
GPT-4,32,qv,0,god
GPT-4,32,qv,5,cruel
GPT-4,32,qv,5,emotionally
GPT-4,32,qv,0,lovecountry
GPT-4,32,qv,5,treated
GPT-4,32,qv,2,disgusting
GPT-4,32,qv,0,decency
GPT-4,32,qv,5,rights
GPT-4,32,qv,5,unfairly
GPT-4,32,qv,1,respect
GPT-4,32,qv,1,traditions
GPT-4,32,qv,5,weak
GPT-4,32,qv,0,math
GPT-4,32,qv,3,loyalty
GPT-4,32,qv,5,animal
GPT-4,32,qv,1,team
GPT-4,32,qv,0,chastity
GPT-4,32,qv,0,sexroles
GPT-4,32,qv,5,justice
GPT-4,32,qv,0,harmlessdg
GPT-4,32,qv,5,compassion
GPT-4,32,qv,2,family
GPT-4,32,qv,0,history
GPT-4,32,qv,5,good
GPT-4,32,qv,0,unnatural
GPT-4,32,qv,2,kill
GPT-4,32,qv,5,fairly
GPT-4,32,qv,1,kidrespect
GPT-4,32,qv,1,soldier
GPT-4,32,qv,3,rich
GPT-4,33,vq,5,unfairly
GPT-4,33,vq,5,rights
GPT-4,33,vq,4,loyalty
GPT-4,33,vq,0,math
GPT-4,33,vq,4,treated
GPT-4,33,vq,3,decency
GPT-4,33,vq,3,respect
GPT-4,33,vq,1,god
GPT-4,33,vq,4,betray
GPT-4,33,vq,3,chaos
GPT-4,33,vq,5,cruel
GPT-4,33,vq,2,traditions
GPT-4,33,vq,5,weak
GPT-4,33,vq,3,disgusting
GPT-4,33,vq,3,lovecountry
GPT-4,33,vq,5,emotionally
GPT-4,33,vq,3,chastity
GPT-4,33,vq,5,animal
GPT-4,33,vq,4,rich
GPT-4,33,vq,4,kidrespect
GPT-4,33,vq,5,fairly
GPT-4,33,vq,3,history
GPT-4,33,vq,2,team
GPT-4,33,vq,5,compassion
GPT-4,33,vq,1,sexroles
GPT-4,33,vq,2,family
GPT-4,33,vq,4,kill
GPT-4,33,vq,2,unnatural
GPT-4,33,vq,1,soldier
GPT-4,33,vq,5,good
GPT-4,33,vq,5,justice
GPT-4,33,vq,3,harmlessdg
GPT-4,34,qv,0,god
GPT-4,34,qv,0,math
GPT-4,34,qv,2,traditions
GPT-4,34,qv,5,rights
GPT-4,34,qv,3,decency
GPT-4,34,qv,5,unfairly
GPT-4,34,qv,5,weak
GPT-4,34,qv,2,lovecountry
GPT-4,34,qv,3,respect
GPT-4,34,qv,5,emotionally
GPT-4,34,qv,4,chaos
GPT-4,34,qv,5,treated
GPT-4,34,qv,4,betray
GPT-4,34,qv,5,cruel
GPT-4,34,qv,3,disgusting
GPT-4,34,qv,4,loyalty
GPT-4,34,qv,3,family
GPT-4,34,qv,5,fairly
GPT-4,34,qv,2,chastity
GPT-4,34,qv,5,justice
GPT-4,34,qv,5,animal
GPT-4,34,qv,5,compassion
GPT-4,34,qv,2,soldier
GPT-4,34,qv,5,good
GPT-4,34,qv,3,harmlessdg
GPT-4,34,qv,2,team
GPT-4,34,qv,4,kidrespect
GPT-4,34,qv,4,kill
GPT-4,34,qv,1,sexroles
GPT-4,34,qv,2,history
GPT-4,34,qv,4,rich
GPT-4,34,qv,2,unnatural
GPT-4,35,vq,5,emotionally
GPT-4,35,vq,3,decency
GPT-4,35,vq,1,lovecountry
GPT-4,35,vq,3,loyalty
GPT-4,35,vq,4,chaos
GPT-4,35,vq,2,traditions
GPT-4,35,vq,5,weak
GPT-4,35,vq,5,cruel
GPT-4,35,vq,3,respect
GPT-4,35,vq,0,math
GPT-4,35,vq,5,unfairly
GPT-4,35,vq,5,rights
GPT-4,35,vq,0,god
GPT-4,35,vq,3,disgusting
GPT-4,35,vq,4,betray
GPT-4,35,vq,5,treated
GPT-4,35,vq,5,fairly
GPT-4,35,vq,5,compassion
GPT-4,35,vq,2,chastity
GPT-4,35,vq,1,unnatural
GPT-4,35,vq,2,kill
GPT-4,35,vq,4,kidrespect
GPT-4,35,vq,5,good
GPT-4,35,vq,2,soldier
GPT-4,35,vq,3,team
GPT-4,35,vq,2,history
GPT-4,35,vq,4,rich
GPT-4,35,vq,5,justice
GPT-4,35,vq,1,sexroles
GPT-4,35,vq,2,harmlessdg
GPT-4,35,vq,3,family
GPT-4,35,vq,5,animal
GPT-4,36,qv,5,treated
GPT-4,36,qv,0,math
GPT-4,36,qv,5,unfairly
GPT-4,36,qv,5,cruel
GPT-4,36,qv,4,chaos
GPT-4,36,qv,2,god
GPT-4,36,qv,5,weak
GPT-4,36,qv,3,decency
GPT-4,36,qv,5,emotionally
GPT-4,36,qv,5,rights
GPT-4,36,qv,4,betray
GPT-4,36,qv,3,disgusting
GPT-4,36,qv,2,traditions
GPT-4,36,qv,2,lovecountry
GPT-4,36,qv,4,loyalty
GPT-4,36,qv,4,respect
GPT-4,36,qv,5,good
GPT-4,36,qv,4,kidrespect
GPT-4,36,qv,2,history
GPT-4,36,qv,3,chastity
GPT-4,36,qv,3,family
GPT-4,36,qv,5,animal
GPT-4,36,qv,2,sexroles
GPT-4,36,qv,5,fairly
GPT-4,36,qv,3,soldier
GPT-4,36,qv,4,rich
GPT-4,36,qv,2,unnatural
GPT-4,36,qv,5,compassion
GPT-4,36,qv,4,kill
GPT-4,36,qv,3,team
GPT-4,36,qv,5,justice
GPT-4,36,qv,2,harmlessdg
GPT-4,37,vq,5,rights
GPT-4,37,vq,5,emotionally
GPT-4,37,vq,5,treated
GPT-4,37,vq,5,unfairly
GPT-4,37,vq,0,god
GPT-4,37,vq,3,traditions
GPT-4,37,vq,5,weak
GPT-4,37,vq,5,cruel
GPT-4,37,vq,4,chaos
GPT-4,37,vq,3,lovecountry
GPT-4,37,vq,4,disgusting
GPT-4,37,vq,0,math
GPT-4,37,vq,4,respect
GPT-4,37,vq,4,decency
GPT-4,37,vq,5,loyalty
GPT-4,37,vq,5,betray
GPT-4,37,vq,3,team
GPT-4,37,vq,5,compassion
GPT-4,37,vq,2,chastity
GPT-4,37,vq,0,rich
GPT-4,37,vq,5,justice
GPT-4,37,vq,0,unnatural
GPT-4,37,vq,5,fairly
GPT-4,37,vq,5,good
GPT-4,37,vq,5,animal
GPT-4,37,vq,2,soldier
GPT-4,37,vq,1,kill
GPT-4,37,vq,2,family
GPT-4,37,vq,0,sexroles
GPT-4,37,vq,3,history
GPT-4,37,vq,4,kidrespect
GPT-4,37,vq,4,harmlessdg
GPT-4,38,qv,1,decency
GPT-4,38,qv,0,math
GPT-4,38,qv,1,lovecountry
GPT-4,38,qv,0,god
GPT-4,38,qv,2,betray
GPT-4,38,qv,2,chaos
GPT-4,38,qv,5,unfairly
GPT-4,38,qv,2,loyalty
GPT-4,38,qv,2,respect
GPT-4,38,qv,5,rights
GPT-4,38,qv,1,traditions
GPT-4,38,qv,5,cruel
GPT-4,38,qv,5,weak
GPT-4,38,qv,5,emotionally
GPT-4,38,qv,1,disgusting
GPT-4,38,qv,5,treated
GPT-4,38,qv,5,kill
GPT-4,38,qv,5,justice
GPT-4,38,qv,5,animal
GPT-4,38,qv,2,sexroles
GPT-4,38,qv,4,rich
GPT-4,38,qv,1,harmlessdg
GPT-4,38,qv,1,history
GPT-4,38,qv,3,kidrespect
GPT-4,38,qv,5,compassion
GPT-4,38,qv,1,chastity
GPT-4,38,qv,2,family
GPT-4,38,qv,3,team
GPT-4,38,qv,1,soldier
GPT-4,38,qv,5,good
GPT-4,38,qv,0,unnatural
GPT-4,38,qv,5,fairly
GPT-4,39,vq,3,traditions
GPT-4,39,vq,5,weak
GPT-4,39,vq,1,god
GPT-4,39,vq,5,loyalty
GPT-4,39,vq,4,respect
GPT-4,39,vq,5,unfairly
GPT-4,39,vq,5,rights
GPT-4,39,vq,5,betray
GPT-4,39,vq,0,math
GPT-4,39,vq,4,decency
GPT-4,39,vq,5,chaos
GPT-4,39,vq,5,treated
GPT-4,39,vq,2,lovecountry
GPT-4,39,vq,5,emotionally
GPT-4,39,vq,5,cruel
GPT-4,39,vq,5,disgusting
GPT-4,39,vq,4,kidrespect
GPT-4,39,vq,2,chastity
GPT-4,39,vq,5,fairly
GPT-4,39,vq,3,family
GPT-4,39,vq,2,team
GPT-4,39,vq,5,animal
GPT-4,39,vq,3,harmlessdg
GPT-4,39,vq,5,compassion
GPT-4,39,vq,2,unnatural
GPT-4,39,vq,5,good
GPT-4,39,vq,1,soldier
GPT-4,39,vq,5,justice
GPT-4,39,vq,1,history
GPT-4,39,vq,4,rich
GPT-4,39,vq,1,sexroles
GPT-4,39,vq,3,kill
GPT-4,40,qv,5,rights
GPT-4,40,qv,3,lovecountry
GPT-4,40,qv,3,respect
GPT-4,40,qv,3,betray
GPT-4,40,qv,3,loyalty
GPT-4,40,qv,5,treated
GPT-4,40,qv,0,math
GPT-4,40,qv,5,weak
GPT-4,40,qv,2,disgusting
GPT-4,40,qv,4,decency
GPT-4,40,qv,4,chaos
GPT-4,40,qv,5,unfairly
GPT-4,40,qv,5,emotionally
GPT-4,40,qv,3,god
GPT-4,40,qv,5,cruel
GPT-4,40,qv,2,traditions
GPT-4,40,qv,4,justice
GPT-4,40,qv,2,team
GPT-4,40,qv,1,unnatural
GPT-4,40,qv,5,animal
GPT-4,40,qv,5,compassion
GPT-4,40,qv,2,family
GPT-4,40,qv,5,fairly
GPT-4,40,qv,3,harmlessdg
GPT-4,40,qv,2,soldier
GPT-4,40,qv,5,good
GPT-4,40,qv,4,rich
GPT-4,40,qv,2,chastity
GPT-4,40,qv,3,history
GPT-4,40,qv,1,sexroles
GPT-4,40,qv,4,kill
GPT-4,40,qv,4,kidrespect
GPT-4,42,qv,5,cruel
GPT-4,42,qv,5,rights
GPT-4,42,qv,4,unfairly
GPT-4,42,qv,4,weak
GPT-4,42,qv,0,math
GPT-4,42,qv,3,disgusting
GPT-4,42,qv,4,treated
GPT-4,42,qv,2,decency
GPT-4,42,qv,0,god
GPT-4,42,qv,4,betray
GPT-4,42,qv,3,chaos
GPT-4,42,qv,4,emotionally
GPT-4,42,qv,1,traditions
GPT-4,42,qv,2,respect
GPT-4,42,qv,3,loyalty
GPT-4,42,qv,1,lovecountry
GPT-4,42,qv,3,rich
GPT-4,42,qv,4,kill
GPT-4,42,qv,5,good
GPT-4,42,qv,4,kidrespect
GPT-4,42,qv,5,fairly
GPT-4,42,qv,2,history
GPT-4,42,qv,3,team
GPT-4,42,qv,2,harmlessdg
GPT-4,42,qv,1,sexroles
GPT-4,42,qv,2,soldier
GPT-4,42,qv,5,justice
GPT-4,42,qv,2,chastity
GPT-4,42,qv,5,animal
GPT-4,42,qv,1,unnatural
GPT-4,42,qv,3,family
GPT-4,42,qv,5,compassion
GPT-4,43,vq,5,rights
GPT-4,43,vq,3,traditions
GPT-4,43,vq,4,loyalty
GPT-4,43,vq,0,god
GPT-4,43,vq,5,emotionally
GPT-4,43,vq,3,lovecountry
GPT-4,43,vq,4,disgusting
GPT-4,43,vq,4,betray
GPT-4,43,vq,5,weak
GPT-4,43,vq,4,chaos
GPT-4,43,vq,0,math
GPT-4,43,vq,4,respect
GPT-4,43,vq,4,decency
GPT-4,43,vq,5,cruel
GPT-4,43,vq,5,treated
GPT-4,43,vq,5,unfairly
GPT-4,43,vq,4,kidrespect
GPT-4,43,vq,2,family
GPT-4,43,vq,1,soldier
GPT-4,43,vq,3,kill
GPT-4,43,vq,1,sexroles
GPT-4,43,vq,4,rich
GPT-4,43,vq,5,animal
GPT-4,43,vq,2,harmlessdg
GPT-4,43,vq,5,good
GPT-4,43,vq,5,fairly
GPT-4,43,vq,2,chastity
GPT-4,43,vq,5,justice
GPT-4,43,vq,1,unnatural
GPT-4,43,vq,3,team
GPT-4,43,vq,3,history
GPT-4,43,vq,5,compassion
GPT-4,44,qv,5,unfairly
GPT-4,44,qv,2,respect
GPT-4,44,qv,4,chaos
GPT-4,44,qv,1,lovecountry
GPT-4,44,qv,2,traditions
GPT-4,44,qv,3,disgusting
GPT-4,44,qv,0,math
GPT-4,44,qv,5,cruel
GPT-4,44,qv,5,weak
GPT-4,44,qv,5,betray
GPT-4,44,qv,5,rights
GPT-4,44,qv,5,emotionally
GPT-4,44,qv,1,god
GPT-4,44,qv,2,decency
GPT-4,44,qv,5,treated
GPT-4,44,qv,4,loyalty
GPT-4,44,qv,3,history
GPT-4,44,qv,4,kidrespect
GPT-4,44,qv,5,fairly
GPT-4,44,qv,2,team
GPT-4,44,qv,2,soldier
GPT-4,44,qv,5,justice
GPT-4,44,qv,4,kill
GPT-4,44,qv,5,compassion
GPT-4,44,qv,5,animal
GPT-4,44,qv,3,rich
GPT-4,44,qv,5,good
GPT-4,44,qv,2,sexroles
GPT-4,44,qv,4,family
GPT-4,44,qv,3,harmlessdg
GPT-4,44,qv,2,chastity
GPT-4,44,qv,1,unnatural
GPT-4,46,qv,4,betray
GPT-4,46,qv,5,rights
GPT-4,46,qv,5,emotionally
GPT-4,46,qv,5,cruel
GPT-4,46,qv,0,math
GPT-4,46,qv,0,god
GPT-4,46,qv,5,treated
GPT-4,46,qv,4,loyalty
GPT-4,46,qv,2,traditions
GPT-4,46,qv,5,unfairly
GPT-4,46,qv,5,weak
GPT-4,46,qv,3,respect
GPT-4,46,qv,4,chaos
GPT-4,46,qv,3,decency
GPT-4,46,qv,4,disgusting
GPT-4,46,qv,2,lovecountry
GPT-4,46,qv,5,animal
GPT-4,46,qv,5,justice
GPT-4,46,qv,4,rich
GPT-4,46,qv,2,team
GPT-4,46,qv,1,unnatural
GPT-4,46,qv,2,chastity
GPT-4,46,qv,3,sexroles
GPT-4,46,qv,3,harmlessdg
GPT-4,46,qv,3,history
GPT-4,46,qv,5,compassion
GPT-4,46,qv,2,soldier
GPT-4,46,qv,4,kill
GPT-4,46,qv,5,good
GPT-4,46,qv,4,family
GPT-4,46,qv,4,kidrespect
GPT-4,46,qv,5,fairly
GPT-4,47,vq,4,chaos
GPT-4,47,vq,5,decency
GPT-4,47,vq,5,treated
GPT-4,47,vq,5,emotionally
GPT-4,47,vq,5,weak
GPT-4,47,vq,5,cruel
GPT-4,47,vq,0,math
GPT-4,47,vq,5,rights
GPT-4,47,vq,3,disgusting
GPT-4,47,vq,5,unfairly
GPT-4,47,vq,3,lovecountry
GPT-4,47,vq,5,respect
GPT-4,47,vq,3,god
GPT-4,47,vq,5,betray
GPT-4,47,vq,5,loyalty
GPT-4,47,vq,3,traditions
GPT-4,47,vq,5,compassion
GPT-4,47,vq,4,rich
GPT-4,47,vq,1,family
GPT-4,47,vq,5,good
GPT-4,47,vq,2,unnatural
GPT-4,47,vq,4,kill
GPT-4,47,vq,5,fairly
GPT-4,47,vq,2,team
GPT-4,47,vq,4,kidrespect
GPT-4,47,vq,1,sexroles
GPT-4,47,vq,5,animal
GPT-4,47,vq,5,justice
GPT-4,47,vq,2,history
GPT-4,47,vq,2,soldier
GPT-4,47,vq,2,chastity
GPT-4,47,vq,2,harmlessdg
GPT-4,48,qv,5,weak
GPT-4,48,qv,2,traditions
GPT-4,48,qv,3,decency
GPT-4,48,qv,4,chaos
GPT-4,48,qv,5,unfairly
GPT-4,48,qv,5,emotionally
GPT-4,48,qv,2,god
GPT-4,48,qv,3,respect
GPT-4,48,qv,5,cruel
GPT-4,48,qv,0,math
GPT-4,48,qv,3,lovecountry
GPT-4,48,qv,5,betray
GPT-4,48,qv,5,rights
GPT-4,48,qv,5,treated
GPT-4,48,qv,4,disgusting
GPT-4,48,qv,4,loyalty
GPT-4,48,qv,2,soldier
GPT-4,48,qv,3,kill
GPT-4,48,qv,5,fairly
GPT-4,48,qv,4,rich
GPT-4,48,qv,2,sexroles
GPT-4,48,qv,2,history
GPT-4,48,qv,5,good
GPT-4,48,qv,5,compassion
GPT-4,48,qv,5,justice
GPT-4,48,qv,3,team
GPT-4,48,qv,3,family
GPT-4,48,qv,4,harmlessdg
GPT-4,48,qv,2,unnatural
GPT-4,48,qv,5,animal
GPT-4,48,qv,1,chastity
GPT-4,48,qv,4,kidrespect
GPT-4,49,vq,3,lovecountry
GPT-4,49,vq,1,god
GPT-4,49,vq,5,cruel
GPT-4,49,vq,4,chaos
GPT-4,49,vq,5,treated
GPT-4,49,vq,5,rights
GPT-4,49,vq,5,unfairly
GPT-4,49,vq,2,disgusting
GPT-4,49,vq,0,math
GPT-4,49,vq,3,decency
GPT-4,49,vq,5,weak
GPT-4,49,vq,4,loyalty
GPT-4,49,vq,5,emotionally
GPT-4,49,vq,3,respect
GPT-4,49,vq,3,traditions
GPT-4,49,vq,4,betray
GPT-4,49,vq,1,rich
GPT-4,49,vq,5,fairly
GPT-4,49,vq,3,kidrespect
GPT-4,49,vq,2,chastity
GPT-4,49,vq,5,good
GPT-4,49,vq,2,team
GPT-4,49,vq,5,animal
GPT-4,49,vq,5,justice
GPT-4,49,vq,3,kill
GPT-4,49,vq,2,soldier
GPT-4,49,vq,1,history
GPT-4,49,vq,5,compassion
GPT-4,49,vq,2,unnatural
GPT-4,49,vq,2,family
GPT-4,49,vq,3,harmlessdg
GPT-4,49,vq,1,sexroles
GPT-4,50,qv,5,unfairly
GPT-4,50,qv,3,betray
GPT-4,50,qv,5,emotionally
GPT-4,50,qv,5,treated
GPT-4,50,qv,4,loyalty
GPT-4,50,qv,2,traditions
GPT-4,50,qv,5,cruel
GPT-4,50,qv,0,math
GPT-4,50,qv,2,lovecountry
GPT-4,50,qv,4,chaos
GPT-4,50,qv,1,god
GPT-4,50,qv,5,rights
GPT-4,50,qv,5,weak
GPT-4,50,qv,3,decency
GPT-4,50,qv,4,disgusting
GPT-4,50,qv,3,respect
GPT-4,50,qv,5,justice
GPT-4,50,qv,5,good
GPT-4,50,qv,2,soldier
GPT-4,50,qv,3,team
GPT-4,50,qv,3,history
GPT-4,50,qv,1,harmlessdg
GPT-4,50,qv,2,sexroles
GPT-4,50,qv,4,kidrespect
GPT-4,50,qv,5,animal
GPT-4,50,qv,4,kill
GPT-4,50,qv,2,unnatural
GPT-4,50,qv,3,family
GPT-4,50,qv,2,chastity
GPT-4,50,qv,4,rich
GPT-4,50,qv,5,fairly
GPT-4,50,qv,5,compassion
GPT-4,52,qv,5,betray
GPT-4,52,qv,0,god
GPT-4,52,qv,0,math
GPT-4,52,qv,4,respect
GPT-4,52,qv,5,weak
GPT-4,52,qv,5,chaos
GPT-4,52,qv,5,treated
GPT-4,52,qv,5,unfairly
GPT-4,52,qv,4,loyalty
GPT-4,52,qv,3,decency
GPT-4,52,qv,3,lovecountry
GPT-4,52,qv,2,traditions
GPT-4,52,qv,3,disgusting
GPT-4,52,qv,5,cruel
GPT-4,52,qv,5,rights
GPT-4,52,qv,5,emotionally
GPT-4,52,qv,4,rich
GPT-4,52,qv,3,team
GPT-4,52,qv,2,harmlessdg
GPT-4,52,qv,4,kill
GPT-4,52,qv,5,good
GPT-4,52,qv,2,sexroles
GPT-4,52,qv,5,fairly
GPT-4,52,qv,3,family
GPT-4,52,qv,2,history
GPT-4,52,qv,2,chastity
GPT-4,52,qv,3,soldier
GPT-4,52,qv,5,justice
GPT-4,52,qv,5,compassion
GPT-4,52,qv,3,unnatural
GPT-4,52,qv,5,animal
GPT-4,52,qv,4,kidrespect
GPT-4,53,vq,4,decency
GPT-4,53,vq,5,rights
GPT-4,53,vq,4,chaos
GPT-4,53,vq,2,lovecountry
GPT-4,53,vq,3,disgusting
GPT-4,53,vq,2,god
GPT-4,53,vq,5,weak
GPT-4,53,vq,5,unfairly
GPT-4,53,vq,5,cruel
GPT-4,53,vq,5,emotionally
GPT-4,53,vq,4,betray
GPT-4,53,vq,5,treated
GPT-4,53,vq,2,traditions
GPT-4,53,vq,3,respect
GPT-4,53,vq,4,loyalty
GPT-4,53,vq,1,math
GPT-4,53,vq,4,kidrespect
GPT-4,53,vq,5,fairly
GPT-4,53,vq,5,compassion
GPT-4,53,vq,5,justice
GPT-4,53,vq,3,team
GPT-4,53,vq,5,animal
GPT-4,53,vq,5,good
GPT-4,53,vq,3,harmlessdg
GPT-4,53,vq,4,kill
GPT-4,53,vq,2,family
GPT-4,53,vq,1,unnatural
GPT-4,53,vq,4,rich
